risk_continue,risk_early,risk_difference,risk_ratio,stay_balanced_risk_continue,stay_balanced_risk_early,stay_balanced_risk_difference,stay_balanced_risk_ratio,seed,converged
0.4119924686594062,0.4916511547710739,0.07965868611166771,1.1933498599400891,0.5456005715898148,0.5737731651865585,0.028172593596743734,1.0516359312356514,1661963968,1
0.45025367981443165,0.52470003803002,0.07444635821558832,1.1653431422176732,0.5716939642488138,0.5899537429199779,0.01825977867116413,1.031939778645655,1769954504,1
0.41621876638273964,0.5059397324196335,0.08972096603689389,1.2155620392050985,0.5526327106924733,0.5822315426235483,0.02959883193107493,1.0535596814274462,1362367221,1
0.3995417655968552,0.5058683709732091,0.10632660537635391,1.2661213783683365,0.5392404930286542,0.5877570355439852,0.048516542515330996,1.0899719942076993,1838627197,1
0.410615166273736,0.49248190284804166,0.08186673657430565,1.1993758226644005,0.5285398359595117,0.553569248291367,0.025029412331855294,1.0473557726948186,1788847800,1
0.45456048966081186,0.5201698103115466,0.06560932065073477,1.144335731202005,0.5733558927476197,0.5873660639657978,0.014010171218178158,1.024435383669014,353918896,1
0.46048493362393417,0.5418960669469265,0.08141113332299232,1.1767943473900464,0.5613138998398436,0.6058766218507744,0.04456272201093081,1.0793900204923583,1122790838,1
0.4364109037507973,0.49421556778755493,0.05780466403675766,1.1324546741154884,0.560548350177014,0.5489256668550727,-0.011622683321941274,0.9792655114973204,1287533222,1
0.4522959101797616,0.5189068395611691,0.0666109293814075,1.1472728978578062,0.5822976464393286,0.5806582181098014,-0.0016394283295271261,0.9971845527119129,1640484752,1
0.4203897861913495,0.4940196825877099,0.07362989639636042,1.175146730046496,0.5513475008067418,0.551146429679158,-0.0002010711275838295,0.9996353096236228,731532174,1
0.4331374732379044,0.5249781635283794,0.09184069029047504,1.2120358915240537,0.5657685915527474,0.6035391966603051,0.0377706051075577,1.066759812530237,425250054,1
0.4463972110311827,0.511658016717292,0.06526080568610937,1.1461944745025539,0.572943749472552,0.5752750612125636,0.0023313117400115546,1.0040690063241946,1060157569,1
0.4165654644773988,0.5125873239983021,0.09602185952090331,1.23050844995364,0.5329556560381049,0.5802009293774774,0.04724527333937245,1.088647662904237,1918911308,1
0.41929303522020256,0.47607388907559367,0.05678085385539111,1.1354204555903753,0.5561410730767585,0.552912310134748,-0.003228762942010577,0.9941943454667932,224476023,1
0.4340592332273753,0.49380336629522537,0.05974413306785009,1.1376405073188571,0.5749234987079465,0.5720492371354018,-0.0028742615725446674,0.9950006190754003,92495214,1
0.43092456692281883,0.5022530790157056,0.07132851209288676,1.1655243575511027,0.5664355882701372,0.5592957139793878,-0.0071398742907493595,0.9873950817381476,479223601,1
0.42066566967952695,0.5069525527874289,0.08628688310790195,1.2051198596111665,0.5631299630300233,0.5750011776341957,0.011871214604172398,1.0210807724389184,1064551866,1
0.42962769875497075,0.5023817005353814,0.0727540017804107,1.1693419721103793,0.5648444016228971,0.5634297735708924,-0.0014146280520046517,0.9974955438206696,635943899,1
0.4390747462763106,0.4860035708982885,0.046928824621977894,1.106881174606306,0.5560023027618237,0.559873694336134,0.003871391574310268,1.006962905648196,933948832,1
0.45159746231710046,0.48565724160108875,0.03405977928398829,1.075420661376685,0.5799825558351189,0.563260339618745,-0.01672221621637393,0.9711677255666844,539054887,1
0.40350862946614996,0.4904970703551772,0.08698844088902724,1.2155801252729457,0.5287805906379934,0.5554943772812226,0.02671378664322921,1.0505196051371666,12806026,1
